time,1,5,10,15,25,35,50,60,75,100,125,150,200,250,300,470,500
11/10,29.654789,29.637108,29.61289,29.60347,29.529114,29.63083,29.384117,29.736313,28.908253,28.100204,27.118593,24.635181,16.779211,12.326689,11.33484,9.4,8.418486
11/11,29.783031,29.802673,29.754002,29.7307,29.57341,29.772745,29.400253,29.684265,28.935541,28.14712,27.108294,24.57576,16.796581,12.35513,11.346764,9.38,8.43981
11/12,29.797903,29.958014,29.91904,29.887524,29.61069,29.837265,29.452652,29.693539,29.00975,28.2723,27.112158,24.622726,16.813217,12.361823,11.3486,9.2,8.418545
11/13,29.81421,30.103275,30.085045,30.076023,29.632,29.990072,29.4875,29.901682,29.078724,28.355478,27.04161,24.744907,16.885553,12.396601,11.37863,9.17,8.454124
11/14,29.843657,30.073944,30.066982,30.06819,29.689741,30.06928,29.500967,29.902006,29.048655,28.421072,27.111355,24.593124,16.710672,12.358035,11.331065,9.17,8.38392
11/15,29.87185,30.111664,30.086004,30.0742,29.695868,30.055511,29.470741,29.91611,29.012821,28.304987,27.065342,24.638597,16.796484,12.412359,11.354024,9.1,8.417583
11/16,29.847116,30.153072,30.122906,30.10712,29.71398,30.082142,29.492874,30.009323,29.06832,28.414082,27.218115,24.69368,16.952555,12.42674,11.363584,9.41,8.463439
11/17,29.855938,30.160042,30.140121,30.133,29.734667,30.086098,29.527409,29.832298,29.12802,28.454779,27.121727,24.723284,17.026865,12.4132595,11.393975,9.62,8.442308
11/18,29.846405,30.169144,30.1619,30.161312,29.74428,30.192123,29.53854,30.034092,29.137848,28.462967,27.139406,24.760754,17.05611,12.414469,11.383049,9.43,8.385798
11/19,29.832933,30.17923,30.149067,30.145628,29.725153,30.169804,29.509287,30.155724,29.100742,28.460491,27.190573,24.789473,16.970263,12.395529,11.380661,9.11,8.419921
11/20,29.839582,30.147995,30.12394,30.13108,29.720842,30.198196,29.581057,30.163906,29.174261,28.538847,27.166979,24.82446,16.915806,12.339469,11.380201,8.95,8.436442
11/21,29.866753,30.213924,30.179237,30.167706,29.702585,30.17006,29.504477,30.285545,29.130922,28.50625,27.125244,24.719988,17.020773,12.324341,11.343084,9.06,8.473938
11/22,29.848799,30.22976,30.19167,30.176422,29.708693,30.140972,29.490334,30.140533,29.149122,28.498669,27.095055,24.704193,17.022352,12.396419,11.33104,9.06,8.441244
11/23,29.838137,30.195185,30.189308,30.191917,29.702541,30.165352,29.468447,30.220398,29.181717,28.394821,26.981855,24.851297,16.861605,12.37793,11.337249,9.12,8.383338
11/24,29.829782,30.226315,30.202015,30.194715,29.721912,30.200825,29.596087,30.309048,29.253555,28.488476,27.1447,24.815964,16.867413,12.328959,11.338339,9.14,8.346965
11/25,29.810413,30.18584,30.178905,30.176273,29.72694,30.19246,29.60955,30.156404,29.258045,28.512293,27.08405,24.504086,16.646845,12.252269,11.297454,9.21,8.376649
11/26,29.862852,30.093021,30.090794,30.089306,29.743883,30.113153,29.601198,30.002186,29.210459,28.41467,26.974617,24.520222,16.652996,12.262595,11.299083,9.36,8.376342
11/27,29.862907,30.029346,30.02826,30.026897,29.754948,30.04255,29.656322,30.119007,29.209177,28.344099,27.08291,24.714186,16.784903,12.297154,11.379109,9.18,8.437626
11/28,29.860025,30.001848,29.992271,29.988262,29.760958,29.994284,29.622023,30.110857,29.316551,28.426928,26.968216,24.642384,16.911291,12.350409,11.391007,9.11,8.4807825
11/29,29.851404,30.034184,30.020287,30.019352,29.738455,30.009003,29.623854,30.17871,29.335598,28.408087,26.937773,24.529573,16.780676,12.379014,11.397908,9.26,8.410462
11/30,29.847458,30.127426,30.113405,30.13718,29.749783,30.120201,29.58941,30.18172,29.31315,28.38425,26.862387,24.523422,16.720627,12.384821,11.363087,9.33,8.449896
12/01,29.834997,30.230522,30.190226,30.179905,29.706879,30.205595,29.591496,30.234438,29.270723,28.3382,26.775953,24.443645,16.899675,12.4786215,11.406492,9.43,8.463453
12/02,29.788021,30.215878,30.187563,30.176098,29.6888,30.265858,29.5643,30.300331,29.273603,28.156715,26.735987,24.470015,17.221388,12.496382,11.414614,9.36,8.433507
12/03,29.811354,30.218338,30.180267,30.16867,29.686232,30.305649,29.521486,30.242638,29.192768,28.223038,26.854654,24.644022,17.182024,12.492226,11.464306,9.26,8.473192
12/04,29.802536,30.224083,30.201065,30.196096,29.664461,30.257444,29.520384,30.233921,29.151638,28.26669,26.843733,24.746626,17.07922,12.473238,11.457152,9.45,8.445689
12/05,29.756443,30.29096,30.240627,30.227016,29.65443,30.214527,29.56791,30.251293,29.162914,28.33415,26.789145,24.589436,17.052116,12.413361,11.40224,9.45,8.432336
12/06,29.773228,30.368023,30.28645,30.25625,29.633535,30.226246,29.526283,30.143528,29.21652,28.349075,26.831423,24.58287,17.281763,12.53872,11.388689,9.51,8.482043
12/07,29.759436,30.374752,30.321804,30.298347,29.632051,30.253567,29.48431,30.121208,29.235277,28.42484,26.920612,24.73674,17.299242,12.463428,11.39961,9.63,8.492948
12/08,29.81368,30.407402,30.36391,30.340343,29.629711,30.30331,29.515972,30.16299,29.205639,28.40215,26.9111,24.662817,17.229607,12.423399,11.3969,9.4,8.451947
12/09,29.849049,30.472847,30.378494,30.348658,29.63862,30.317698,29.522089,30.087967,29.187023,28.433332,26.921417,24.699121,17.143757,12.468052,11.35909,9.23,8.465508
12/10,29.860533,30.576744,30.446943,30.378258,29.651978,30.338497,29.503511,30.102028,29.14896,28.474693,26.983906,24.796717,17.016138,12.449988,11.379905,9.19,8.458409
12/11,29.789894,30.535872,30.478546,30.42097,29.640507,30.368475,29.470743,30.087343,29.15157,28.563665,27.00145,24.845297,16.870348,12.454001,11.378427,9.36,8.484366
12/12,29.819992,30.492289,30.459152,30.445446,29.6831,30.413486,29.482327,30.151302,29.19139,28.566753,26.98589,24.681822,16.969221,12.351638,11.361858,9.19,8.503044
12/13,29.772886,30.494919,30.47018,30.461166,29.707962,30.4455,29.521338,30.05481,29.239162,28.526556,26.890274,24.776566,16.936306,12.24965,11.390222,8.97,8.531356
12/14,29.793303,30.525585,30.476372,30.464333,29.693037,30.423254,29.537937,30.029613,29.231153,28.443884,26.919779,24.901175,16.986368,12.334821,11.419045,9.07,8.476542
12/15,29.799747,30.531418,30.498493,30.48072,29.73124,30.430843,29.562183,30.228329,29.208075,28.295889,26.82387,24.688505,16.81722,12.389297,11.401834,9.01,8.4221735
12/16,29.81121,30.476078,30.458862,30.45276,29.74965,30.447094,29.586912,30.155514,29.184113,28.295795,26.766771,24.535885,16.585611,12.3842,11.403382,9.12,8.418428
12/17,29.8236,30.495878,30.455757,30.453056,29.764238,30.429611,29.61863,30.125313,29.2159,28.20498,26.64409,24.420263,16.60716,12.345906,11.391925,9.2,8.51545
12/18,29.85217,30.567146,30.506613,30.488106,29.74703,30.411308,29.648508,30.168667,29.2567,28.302576,26.82617,24.579035,16.98514,12.347473,11.39507,8.83,8.501109
12/19,29.798462,30.483894,30.468094,30.462368,29.729528,30.445822,29.657394,30.333637,29.255877,28.54749,26.720444,24.603827,16.871056,12.309795,11.337451,9.12,8.463637
12/20,29.857832,30.402235,30.390232,30.391937,29.728868,30.418037,29.647818,30.361423,29.289614,28.441582,26.509058,24.34232,16.77613,12.371914,11.389173,9.23,8.439634
12/21,29.887243,30.443806,30.409243,30.400145,29.745926,30.411982,29.663284,30.420288,29.308962,28.268345,26.542074,24.4748,16.60484,12.379363,11.406991,9.07,8.485781
12/22,29.843706,30.436249,30.404377,30.42294,29.752882,30.401287,29.63275,30.503159,29.244923,28.282574,26.609156,24.545607,16.741108,12.396492,11.439748,9.01,8.530773
12/23,29.901756,30.449745,30.438137,30.434258,29.732922,30.393902,29.612175,30.544827,29.17815,28.19456,26.586826,24.49979,17.026087,12.396979,11.452156,9.07,8.52282
12/24,29.861687,30.551155,30.48134,30.462425,29.71225,30.408052,29.613592,30.619144,29.158524,28.243069,26.613935,24.455378,17.279833,12.46953,11.46768,9.17,8.573913
12/25,29.861574,30.542141,30.510046,30.499554,29.709703,30.457092,29.625858,30.623123,29.20291,28.175707,26.654705,24.457232,17.320032,12.496144,11.467546,9.17,8.562008
12/26,29.78528,30.477308,30.470806,30.466585,29.690351,30.477821,29.583616,30.633694,29.158302,28.066103,26.613783,24.38897,17.385916,12.532261,11.433149,8.99,8.609911
12/27,29.77913,30.4814,30.469872,30.463408,29.66579,30.456757,29.566204,30.419937,29.144756,28.193193,26.648607,24.53713,17.18266,12.464439,11.422894,8.98,8.563057
12/28,29.822472,30.457664,30.473934,30.47794,29.642597,30.46474,29.543167,30.426353,29.144115,28.27282,26.56725,24.420044,16.753046,12.34161,11.399414,9.28,8.537886
12/29,29.733952,30.414608,30.392159,30.385372,29.62234,30.390936,29.507877,30.472046,29.083256,28.197767,26.47731,24.419024,16.771517,12.381636,11.423268,9.22,8.591059
12/30,29.705214,30.372486,30.35456,30.348206,29.582136,30.339859,29.465384,30.315357,29.09359,28.310017,26.456736,24.376184,17.06453,12.332354,11.429515,9.05,8.55033
12/31,29.671745,30.359426,30.348335,30.345047,29.559032,30.323519,29.502193,30.182758,29.158154,28.296955,26.524109,24.506014,17.066484,12.322185,11.392437,9.16,8.53004
