time,1,5,10,13,15,20,25,30,35,40,50,60,80,100,120,140,170,180,245,280,285,300,420,445,450,470,500
12/22,24.476046,24.610344,25.073454,26.14,24.409035,24.025036,23.853203,,24.145477,23.194132,23.5569,22.326347,20.26999,18.210373,16.447561,15.133459,13.59,13.462679,11.31,11.785,12.0,11.7469,8.52,8.18,8.21,8.49,8.172168
12/23,24.47465,24.365486,24.90268,26.16,24.114717,24.006172,23.511139,,24.053415,23.221207,23.600475,22.311272,19.955364,18.252064,16.302067,15.061737,13.09,13.418546,11.55,11.565001,11.88,11.75333,8.59,8.24,8.16,8.47,8.174068
12/24,24.402617,24.430801,24.920424,26.0,24.324743,23.965883,23.98071,,24.066927,23.10152,23.846361,22.236286,20.327415,18.384956,16.533955,15.244956,13.68,13.452612,11.53,11.434999,12.0,11.768019,8.29,8.26,8.23,8.87,8.262794
12/25,24.309868,24.139153,24.624182,25.68,24.0794,23.83302,23.856054,,23.818338,22.850782,23.666563,21.975565,20.19464,18.188684,16.33098,15.162332,13.69,13.428558,11.44,11.69,12.04,11.706681,8.56,8.1,8.31,9.11,8.220228
12/26,24.224827,23.992466,24.47699,25.52,23.9138,23.758238,23.805962,,23.821606,22.748066,23.636162,21.982647,20.22439,18.355,16.578007,15.21015,13.41,13.456072,11.31,11.755,12.0,11.714539,8.61,7.88,8.38,9.0,8.187391
12/27,24.195278,23.94424,24.429888,25.52,23.822964,23.6783,23.674995,,23.96583,22.887194,23.658522,22.232878,20.475769,18.51026,16.51167,15.064086,13.41,13.423029,11.56,11.865,12.02,11.74346,8.64,8.15,8.29,8.91,8.23157
12/28,24.258587,24.13807,24.54815,25.64,23.857729,23.755915,23.550648,,23.99888,22.962917,23.74634,22.371305,20.69029,18.781502,16.62312,15.008113,13.42,13.432758,11.57,12.07,12.01,11.712903,8.8,8.35,8.28,8.79,8.196236
12/29,24.301699,24.571815,24.831617,25.78,24.109299,23.857428,23.45825,,23.72264,23.157747,23.574848,22.479618,20.705065,18.750294,16.420555,14.929917,13.41,13.424488,11.6,11.85,11.98,11.814632,8.71,8.3,8.2,8.64,8.230172
12/30,24.36457,24.82243,25.103811,25.95,24.467215,23.9482,23.754662,,23.748781,23.196386,23.4344,22.37791,20.574732,17.87615,16.029533,14.976595,13.01,13.378832,11.55,11.63,11.91,11.800683,8.77,8.13,8.27,7.98,8.188362
12/31,24.446703,24.978199,25.279058,26.04,24.756893,24.012188,24.165174,,24.089787,23.196901,23.431938,22.2448,20.350605,18.036253,15.93446,14.798154,13.05,13.340304,11.31,11.88,11.83,11.786205,8.67,7.92,8.45,7.92,8.197651
