time,1,10,11,13,20,40,60,80,100,120,140,180,300,500
04/26,21.89091,21.729092,21.75,21.824999,21.799091,21.405832,20.871668,20.289999,19.664616,18.88923,17.97923,16.481539,13.899167,10.967142
04/27,21.896364,21.786364,21.74,21.93,21.881668,21.417501,20.875834,20.243076,19.595385,18.83,18.052307,16.572308,13.95,10.915715
04/28,21.908182,21.831818,21.75,21.95875,21.9275,21.421667,20.859167,20.247692,19.603848,18.821539,17.930769,16.632307,13.900001,10.907143
04/29,21.882727,21.835455,21.73,21.96375,21.9425,21.4425,20.88,20.33,19.598461,18.79077,17.922306,16.576155,13.965,10.954286
04/30,21.865456,21.833635,21.74,21.867144,21.915455,21.393333,20.859999,20.335384,19.702309,18.819231,18.053078,16.693077,14.06,10.895714
05/01,21.925453,21.86,21.78,22.00125,22.001665,21.4225,20.851667,20.23923,19.571537,18.843077,17.997692,16.696154,14.054166,10.904286
05/02,21.972727,21.887272,21.79,22.0625,22.051666,21.487501,20.824167,20.203846,19.596153,18.818462,18.00154,16.583845,14.065,10.96
05/03,22.023638,21.949091,21.86,22.15625,22.143333,21.598333,20.863333,20.232307,19.517693,18.718462,17.905384,16.587692,14.156667,11.041429
05/04,22.082727,21.962727,21.87,22.17625,22.17,21.626665,20.914999,20.19923,19.542309,18.683846,17.894615,16.583076,14.085,11.101428
05/05,22.120909,22.033636,21.84,22.24125,22.2275,21.623335,20.9125,20.28077,19.619999,18.767693,17.864616,16.410769,14.035832,11.098572
05/06,22.098183,21.839,21.82,22.23375,22.204168,21.613333,20.945,20.3,19.586153,18.624615,17.756153,16.40077,14.001819,11.087143
05/07,22.112728,21.855999,21.82,22.24875,22.203333,21.591667,20.978333,20.307692,19.605385,18.715385,17.807692,16.496153,13.9745455,11.095714
05/08,22.162727,21.901001,21.85,22.27875,22.217272,21.656668,21.109167,20.33,19.570768,18.703077,17.79923,16.608461,13.941818,11.071428
05/09,22.247272,21.952,21.84,22.31375,22.268333,21.624166,21.0975,20.263079,19.52077,18.692308,17.817692,16.593845,13.956364,11.041429
05/10,22.321817,21.99,21.73,22.34375,22.271667,21.635,21.034166,20.18923,19.441538,18.663076,17.820768,16.634615,13.96,11.025714
05/11,22.17,22.038,21.75,22.13857,22.14091,21.460909,20.891817,20.185,19.473333,18.656668,17.775833,16.628332,13.924001,10.936667
05/12,22.405455,22.301819,21.91,22.43875,22.353333,21.643333,20.976667,20.279232,19.529232,18.621538,17.823845,16.695385,14.060909,11.017143
05/13,22.40091,22.344545,21.86,22.515,22.433334,21.668333,20.999166,20.227692,19.576923,18.69154,17.890001,16.811539,14.02,11.065714
05/14,22.380001,22.32909,21.79,22.526249,22.450834,21.604166,21.028334,20.289232,19.662308,18.735384,17.893078,16.834616,14.007273,11.068572
05/15,22.371819,22.32091,21.75,22.5075,22.435835,21.592499,20.961666,20.321537,19.665384,18.856922,18.02,16.824615,14.021819,11.058572
05/16,22.395454,22.34091,21.69,22.53,22.4525,21.631666,20.960833,20.24923,19.533846,18.772308,17.976923,16.883076,14.061819,11.035714
05/17,22.394545,22.335455,21.69,22.525,22.4525,21.628334,20.960001,20.146923,19.483847,18.845385,18.087692,16.84,14.139999,11.047143
05/18,22.412727,22.354546,21.76,22.480001,22.46,21.676666,20.845833,20.12154,19.499231,18.903847,18.082308,16.87077,14.062728,11.151428
05/19,22.408333,22.343332,21.92,22.4575,22.438334,21.73077,20.928463,20.16,19.582142,19.00357,18.255714,17.0,14.0825,11.2075
05/20,22.471666,22.398333,22.18,22.45875,22.475,21.781538,21.015385,20.182858,19.566427,19.01357,18.337858,16.988571,14.109166,11.1925
05/21,22.476667,22.415833,22.17,22.534445,22.54077,21.845385,20.964617,20.175714,19.580715,18.987856,18.303572,16.979286,14.197499,11.16375
